"codeID","code","description","unit","countryID","isoCode","countryName","dataYear","note","source","answer1"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",260,"ZWE","Zimbabwe",2014,"","Postal and Telecommunications Regulatory Authority","27720"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",277,"KAZ","Kazakhstan",2014,"","The Committee for Communication, informatization and information of the Ministry for Investment and Development of the Republic of Kazakhstan","673758"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",288,"ASC","Ascension",2014,"","Sure South Atlantic Ltd","20"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",298,"TWN","Taiwan, Province of China",2014,"","National Communications Commission","1.437e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",302,"TLS","Timor-Leste",2014,"","National Communications Authority ","2000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",321,"SSD","South Sudan",2014,"","Ministry of Telecommunications & Postal Services","113.5"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",8,"AGO","Angola",2015,"data of all operators","Angolan Institute of Communications","22790"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",10,"ALB","Albania",2015,"","Minister of State for the Innovation and Public Administration","77100"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",11,"DZA","Algeria",2015,"","Ministère de la  Poste et des Technologies de l'Information et de la Communication","485155"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",14,"AND","Andorra",2015,"","Andorra Telecom SAU","8500"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",17,"ARM","Armenia",2015,"","Ministry of Transport and Communication of Armenia","158201"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",18,"SAU","Saudi Arabia",2015,"","Communication and Information Technology Commission","3.96094e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",25,"AZE","Azerbaijan",2015,"","Ministry of Communications and High Technologies (MC&HT)","530000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",28,"BHS","Bahamas",2015,"","Utilities Regulation and Competition Authority","172000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",33,"BFA","Burkina Faso",2015,"","Autorité de Régulation des Communications Électroniques et des Postes (ARCEP)","8290"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",34,"BGD","Bangladesh",2015,"","Bangladesh Telecommunication Regulatory Commission","1.33376e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",35,"BHR","Bahrain",2015,"Revised based on the latest audited data","Telecommunications Regulatory Authority ","465920"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",40,"BWA","Botswana",2015,"","BOCRA.","18284"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",42,"MMR","Myanmar",2015,"MPT - 52.37%; Telenor - 57%; Ooredoo -79%","Posts and Telecommunications Department, Ministry of Transport and Communications ","141640"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",43,"BRN","Brunei Darussalam",2015,"","Authority for Info-communications Technology Industry of Brunei Darussalam","27500"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",44,"BTN","Bhutan",2015,"5734.4 for Bhutan Telecom and 1400 for TashiCell","Ministry of Information & Communications","7134.4"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",45,"BGR","Bulgaria",2015,"Total purchased international capacity contracted with operators outside Bulgaria.","Communications Regulation Commission","969236"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",48,"KHM","Cambodia",2015,"","Telecommunication Regulator of Cambodia (TRC)","64780"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",49,"CHL","Chile",2015,"Estimated according to the lit capacity of the cables SAM-1 and SAC-1. These capacities correspond to the regional ring and therefore may be used by neighboring countries.","Subsecretaría de Telecomunicaciones","5.4e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",50,"CHN","China",2015,"","Ministry of Industry and Information Technology","1.02134e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",53,"COL","Colombia",2015,"Source: Colombia TIC.  ","Ministerio de Tecnologías de la Información y las Comunicaciones","4.99698e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",54,"LKA","Sri Lanka",2015,"","","269324"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",55,"CMR","Cameroon",2015,"MTN et ORANGE","Agence de Régulation des Télécommunications","10680"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",58,"COM","Comoros",2015,"","Autorité Nationale de Régulation des TIC","930"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",61,"CIV","Côte d'Ivoire",2015,"","ARTCI","43771"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",63,"CUB","Cuba",2015,"","Ministerio de Comunicaciones","4280"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",66,"CYP","Cyprus",2015,"","Office of the Commissioner for Electronic Communications and Postal Regulation ","110000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",74,"EGY","Egypt",2015,"","Ministry of Communications and Information Technology","657860"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",75,"ECU","Ecuador",2015,"","Agencia de Regulación y Control de las Telecomunicaciones","485666"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",77,"ETH","Ethiopia",2015,"","Ministry of Communications and Information Technology","37300"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",85,"GAB","Gabon",2015,"","Gabon Télécom","15703"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",92,"GMB","Gambia",2015,"","The Gambia Public Utilities Regulatory Authority","10240"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",93,"GNB","Guinea-Bissau",2015,"Les donnés concerne uniquement operateur Orange Bissau (les autres ne sont pas disponible).","Autoridade Reguladora Nacional das TIC","155"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",94,"GNQ","Equatorial Guinea",2015,"","La Société Anonyme de Télécommunications de la République de Guinée Equatoriale","590"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",95,"GRC","Greece",2015,"","Hellenic Telecommunications & Post Commission","665074"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",98,"GTM","Guatemala",2015,"","Superintendencia de Telecomunicaciones (SIT)","201100"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",100,"GIN","Guinea",2015,"","GUILAB","40000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",102,"GUY","Guyana",2015,"","National Frequency Management Unit","14500"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",103,"HKG","Hong Kong, China",2015,"","Office of the Communications Authority","3.51675e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",104,"HND","Honduras",2015,"","Comisión Nacional de Telecomunicaciones (CONATEL)","56870"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",107,"HRV","Croatia",2015,"","Croatian Regulatory Authority for Network Industries","667970"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",108,"HTI","Haiti",2015,"","Conseil National des Télécommunications","8990.72"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",113,"IND","India",2015,"As on 31st March 2016","Department of Telecommunications","3.4046e+007"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",116,"IRN","Iran (Islamic Republic of)",2015,"","Information Technology Organization of Iran (ITO)","320000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",120,"JPN","Japan",2015,"","ITU research based on Telegeography's website.","7.41139e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",122,"JAM","Jamaica",2015,"","Office of Utilities Regulation","143360"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",124,"JOR","Jordan",2015,"","Telecommunications Regulatory Commission","194899"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",125,"KEN","Kenya",2015,"","Communications Authority  of Kenya","1.55077e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",128,"KOR","Korea (Rep. of)",2015,"","Ministry of Science, ICT and Future Planning","2.09148e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",130,"KWT","Kuwait",2015,"","Communication and Information Technology Regulatory Authority (CITRA).","234000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",131,"LAO","Lao P.D.R.",2015,"Ref.from LTC","Ministry of Post and Telecommunication","40000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",132,"LBN","Lebanon",2015,"","","185000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",137,"LSO","Lesotho",2015,"","Lesotho Communications Authority","2464"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",141,"MAC","Macao, China",2015,"Above value refers to total capacity of digital traffic, not just Internet.","Bureau of Telecommunications Regulation","106232"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",143,"MCO","Monaco",2015,"","Direction des Communications Electroniques","9000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",144,"MDG","Madagascar",2015,"","Autorité de Régulation des Technologies de Communication","52235"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",148,"MYS","Malaysia",2015,"","Malaysian Communications and Multimedia Commission","4.0591e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",149,"MDV","Maldives",2015,"As a policy more international capacity is acquired by the operators when the traffic load reaches 80% of the provisioned capacity.","Communications Authority of Maldives","17158.4"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",150,"MLI","Mali",2015,"Il s'agit de la somme des bandes passantes détenues par les opérateurs nationaux de télécommunications","Autorité Malienne de Régulation des Télécommunications/TIC et Postes (AMRTP)","6780"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",153,"MOZ","Mozambique",2015,"EASSY and SEACOM connection to TDM and Movitel ","Instituto Nacional das Comunicaçőes de Moçambique","17360"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",155,"MAR","Morocco",2015,"","Agence Nationale de Réglementation des Télécommunications","470000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",160,"MRT","Mauritania",2015,"","Autorité de Régulation","10607"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",161,"MWI","Malawi",2015,"","Malawi Communications Regulatory Authority","12330"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",166,"NER","Niger",2015,"","MPT-EN","15000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",169,"NAM","Namibia",2015,"","Communications Regulatory Authority of Namibia ","12440"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",171,"NPL","Nepal (Republic of)",2015,"Estimate","Nepal Telecommunications Authority","17000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",173,"NZL","New Zealand",2015,"Southern Cross Cable capacity","Ministry of Business, Innovation and Employment","3.6e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",175,"PYF","French Polynesia",2015,"","Direction générale de l'économie numérique (DGEN)","10000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",176,"OMN","Oman",2015,"","Telecommunication Regulatory Authority","210740"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",182,"PAK","Pakistan",2015,"As per data received from PTCL and TWA","Pakistan Telecommunication Authority","473519"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",192,"PRY","Paraguay",2015,"","Comisión Nacional de Telecomunicaciones - CONATEL","76640"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",196,"QAT","Qatar",2015,"","Ministry of Transport and Communications","201250"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",200,"ROU","Romania",2015,"Contracted capacity.","National Authority for Management and Regulation in Communications of Romania","1.757e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",201,"RWA","Rwanda",2015,"","Rwanda Utilities Regulatory Authority (RURA)","12664"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",202,"RUS","Russian Federation",2015,"","Ministry of Telecom and Mass Communications of the Russian Federation","5.61906e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",207,"SYC","Seychelles",2015,"Downlink capacity.","Office of the President, Department of Information Communications Technology ","2092.1"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",208,"SHN","St. Helena",2015,"","Sure South Atlantic Ltd.","30"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",209,"SLB","Solomon Islands",2015,"TCSI.","Telecommunications Commission of the Solomon Islands","415"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",212,"WSM","Samoa",2015,"","Office of the Regulator","420.5"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",213,"SMR","San Marino",2015,"","TELECOMMUNICATION SECTOR- Department of Economy","20000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",224,"SYR","Syrian Arab Republic",2015,"","","60000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",226,"TCD","Chad",2015,"","Autorité de Régulation des Communications Électroniques et des Postes","1096"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",228,"TGO","Togo",2015,"","Autorité de Règlementation des secteurs de Postes et de Télécommunications","3732"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",229,"THA","Thailand",2015,"NBTC","Ministry of Information and Communication Technology","2.457e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",232,"TON","Tonga",2015,"Submarine Cable and Satellite Link","Ministry of Meteorology, Energy, Information, Disaster Management, Environment and Climate Change, Communication (MEIDECC) ","6270"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",234,"TTO","Trinidad and Tobago",2015,"","Telecommunications Authority of Trinidad and Tobago (TATT)","152346"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",235,"TUN","Tunisia",2015,"","Instance Nationale des Télécommunications","180000"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",236,"TUR","Türkiye",2015,"","Information and Communication Technologies Authority (ICTA)","4.43632e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",239,"ARE","United Arab Emirates",2015,"Break in series: from this year incl. CDNs, Yahsat & Thuraya.","Telecommunications Regulatory Authority (TRA)","2.02289e+006"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",242,"URY","Uruguay",2015,"Installed capacity.","Unidad Reguladora de Servicios de Comunicaciones","162086"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",245,"UZB","Uzbekistan",2015,"","State Committee for Communications, Informatization and Telecommunication Technologies ","81920"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",247,"VEN","Venezuela",2015,"Preliminary.","Comisión Nacional de Telecomunicaciones","346359"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",251,"VUT","Vanuatu",2015,"This only includes symmetrical cable international bandwidth. It does not include asymmetrical satellite bandwidth. However, asymmetrical satellite bandwidth is predominantly restricted to private users and is very small. ","Office of theTelecommunications & Radiocommunications Regulator","700"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",256,"SRB","Serbia",2015,"","Regulatory  Agency for Electronic Communications and Postal Services (RATEL)","596534"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",260,"ZWE","Zimbabwe",2015,"","Postal and Telecommunications Regulatory Authority","29864"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",276,"GEO","Georgia",2015,"","Georgian National Communications Commission","249897"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",277,"KAZ","Kazakhstan",2015,"","The Committee for Communication, informatization and information of the Ministry for Investment and Development of the Republic of Kazakhstan","959100"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",280,"KGZ","Kyrgyzstan",2015,"","State Communications Agency under State Committee of IT and Communications of the Kyrgyz Republic","91050"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",288,"ASC","Ascension",2015,"","Sure South Atlantic Ltd","20"
19255,"i4214l","Refers to the total lit/equipped capacity of international links, namely fiber-optic cables, international radio links and satellite uplinks to orbital satellites in the end of the reference year (expressed in Mbit/s).","Mbit/s",298,"TWN","Taiwan, Province of China",2015,"","National Communications Commission","1.71442e+006"
